Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
347566,2.34,0.78,14.59,13.68,189,0.77,1986,0.00,34.00,5.57,109,0.50,12.33,-2.32,25.71,2.24,0.00,18.43,64.94
347885,2.34,0.78,14.59,13.68,189,0.79,2002,0.00,34.00,5.53,109,1.00,12.48,-2.32,25.62,2.26,0.00,18.43,65.62
348204,2.34,0.78,14.70,13.60,189,0.76,2022,0.00,34.50,5.18,109,0.50,12.33,-2.32,25.43,2.24,0.00,18.43,64.16
348523,2.34,0.78,14.70,13.76,189,0.77,1999,0.00,34.50,5.62,109,0.50,12.33,-2.32,25.90,2.26,0.00,18.43,63.68
348842,1.56,0.78,14.59,13.60,189,0.77,2006,0.00,34.50,5.13,109,1.00,12.33,-2.32,25.33,2.24,0.00,18.04,64.09
349161,0.78,0.78,14.59,13.76,189,0.73,2036,0.00,35.50,5.11,109,0.50,12.04,-2.76,24.57,2.22,0.00,17.25,64.47
349479,1.56,0.78,14.70,13.68,189,0.72,2027,0.00,35.50,5.19,109,0.50,12.04,-2.61,24.57,2.22,0.00,17.25,65.22
349799,1.56,0.78,14.70,13.76,189,0.72,2031,0.00,35.50,5.23,109,0.50,11.90,-2.90,24.57,2.22,0.00,16.86,64.37
350117,2.34,0.78,14.70,13.84,189,0.70,2032,0.00,35.50,5.20,109,0.00,11.75,-2.90,24.19,2.20,0.00,16.47,62.30
350436,0.78,0.78,14.47,13.68,189,0.61,2032,0.00,37.00,4.75,109,0.00,10.59,-4.06,20.17,2.08,0.00,12.16,53.64
355615,0.00,0.78,15.50,13.68,190,0.23,2694,0.00,28.50,2.27,108,0.00,4.79,-9.87,10.27,1.68,0.00,7.45,53.33
355933,0.00,0.78,16.42,13.92,190,0.27,2425,0.00,32.00,3.66,108,0.00,4.79,-10.01,11.02,1.72,0.00,7.45,57.64
356252,-0.78,0.78,14.13,13.92,190,0.26,2414,0.00,36.00,3.63,108,0.00,4.64,-10.01,10.54,1.68,0.00,7.45,59.27
356571,0.00,0.78,14.13,13.84,190,0.26,2410,0.00,32.50,2.08,108,0.00,4.64,-10.01,10.58,1.70,0.00,7.06,57.97
356890,0.00,0.78,15.39,13.76,190,0.26,2387,0.00,24.50,2.04,108,0.00,4.79,-9.87,10.40,1.68,0.00,7.06,55.89
357208,0.00,0.78,16.42,13.84,190,0.26,2394,0.00,24.00,2.02,108,0.00,4.79,-9.87,10.36,1.68,0.00,7.06,57.95
357527,0.00,0.78,20.33,13.92,190,0.26,2330,0.00,24.00,2.01,108,0.00,5.08,-9.58,10.14,1.68,0.00,7.06,53.82
357846,0.00,0.78,20.33,13.76,190,0.26,2323,0.00,24.00,1.96,108,0.00,5.08,-9.58,9.92,1.66,0.00,6.67,52.36
358165,0.00,0.78,20.33,13.84,190,0.26,2286,0.00,24.00,1.93,108,0.00,5.22,-9.43,9.92,1.66,0.00,6.67,52.94
358485,0.00,0.78,20.33,13.84,190,0.26,2240,0.00,24.00,1.89,108,0.00,5.22,-9.43,9.51,1.64,0.00,6.27,51.78
358803,0.00,0.78,20.33,13.76,190,0.26,2200,0.00,24.00,1.88,108,0.00,5.22,-9.43,9.37,1.62,0.00,6.27,50.41
359122,0.00,0.78,20.33,13.68,190,0.26,2126,0.00,24.00,1.81,108,0.00,5.37,-9.29,9.28,1.60,0.00,5.88,50.54
359441,0.00,0.78,20.33,13.92,190,0.26,2087,0.00,24.00,1.80,108,0.00,5.37,-9.29,9.02,1.60,0.00,5.88,49.68
359759,0.00,0.78,20.33,13.84,190,0.25,2048,0.00,24.00,1.77,108,0.00,5.37,-9.29,8.57,1.56,0.00,5.49,49.81
360078,0.00,0.78,20.33,13.68,190,0.27,1898,0.00,25.00,2.83,108,0.00,5.37,-9.29,8.90,1.56,0.00,13.33,83.77
360396,0.00,0.78,20.33,13.84,190,0.23,2745,0.00,43.50,4.68,108,0.00,6.67,-8.27,9.58,1.66,0.00,6.67,34.67
360715,0.00,0.78,16.77,13.84,190,0.26,2390,0.00,26.50,2.00,108,0.00,4.93,-9.72,10.62,1.68,0.00,7.45,57.53
361034,0.00,0.78,20.33,13.68,190,0.26,2301,0.00,24.00,1.99,108,0.00,5.22,-9.43,10.05,1.66,0.00,6.67,49.41
361353,0.00,0.78,20.33,13.84,190,0.26,2272,0.00,24.00,1.96,108,0.00,5.22,-9.43,10.10,1.66,0.00,6.67,52.13
361672,0.00,0.78,20.33,13.84,190,0.25,2238,0.00,24.00,1.91,108,0.00,5.37,-9.43,9.54,1.64,0.00,6.27,53.34
361990,0.00,0.78,20.33,13.84,190,0.26,2148,0.00,24.00,1.83,108,0.00,5.37,-9.43,9.39,1.62,0.00,6.27,50.16
362307,0.00,0.78,20.33,13.84,190,0.26,2084,0.00,24.00,1.80,108,0.00,5.37,-9.29,9.02,1.60,0.00,5.88,50.37
362626,0.00,0.78,20.33,13.84,190,0.26,2024,0.00,24.00,1.74,108,0.00,5.37,-9.29,8.90,1.58,0.00,5.49,49.28
362944,0.00,0.78,20.33,13.84,190,0.26,1924,0.00,24.50,2.81,108,0.00,5.37,-9.29,9.27,1.56,0.00,16.08,102.20
363264,0.00,0.78,20.33,13.84,190,0.23,2692,0.00,39.50,2.29,108,0.00,6.38,-8.71,9.54,1.66,0.00,5.49,33.80
363582,0.00,0.78,17.69,13.84,190,0.24,2348,0.00,25.00,2.02,108,0.00,5.08,-9.72,10.05,1.66,0.00,7.45,54.90
363901,0.00,0.78,20.33,13.84,190,0.25,2387,0.00,24.00,2.02,108,0.00,5.08,-9.58,9.88,1.66,0.00,6.67,52.33
364220,0.00,0.78,20.33,13.76,190,0.26,2480,0.00,24.00,2.10,108,0.00,4.93,-9.72,10.89,1.70,0.00,7.45,53.84
364539,0.00,0.78,20.33,13.84,190,0.26,2414,0.00,24.00,2.03,108,0.00,5.08,-9.72,10.18,1.68,0.00,7.06,53.06
364858,0.00,0.78,20.33,13.84,189,0.27,2312,0.00,24.00,1.99,108,0.00,5.08,-9.58,10.27,1.68,0.00,6.67,52.70
365176,0.00,0.78,20.33,13.92,189,0.25,2223,0.00,24.00,1.91,108,0.00,5.22,-9.58,9.42,1.64,0.00,6.27,51.19
365495,0.00,0.78,20.33,13.84,189,0.26,2136,0.00,24.00,1.82,108,0.00,5.37,-9.43,9.05,1.60,0.00,5.88,49.68
365814,0.00,0.78,20.33,13.84,189,0.26,2046,0.00,24.00,1.76,108,0.00,5.37,-9.29,8.90,1.60,0.00,5.49,50.77
366133,0.00,0.78,20.33,13.84,189,0.26,1981,0.00,24.00,1.67,108,0.00,5.37,-9.43,8.40,1.54,0.00,5.10,51.61
366452,0.00,0.78,20.33,13.92,189,0.26,1886,0.00,24.00,1.61,108,0.00,5.22,-9.43,8.16,1.52,0.00,5.10,50.36
366771,0.00,0.78,20.33,13.84,189,1.14,2008,0.00,32.00,6.59,108,0.50,13.20,-2.32,28.61,2.40,0.00,13.73,51.79
367089,0.00,0.78,18.03,13.92,189,0.22,2525,0.00,30.00,2.15,108,0.00,4.79,-9.87,9.13,1.60,0.00,7.06,51.01
367408,0.00,0.78,17.46,13.84,189,0.27,2298,0.00,24.00,1.93,108,0.00,4.93,-9.87,10.23,1.68,0.00,7.06,58.18
367727,0.00,0.78,17.69,13.92,189,0.28,1980,0.00,24.00,1.69,108,0.00,5.37,-9.43,9.13,1.60,0.00,5.88,54.33
368046,0.00,0.78,20.33,13.68,189,0.29,1697,0.00,22.00,1.45,108,0.00,5.37,-9.43,8.20,1.54,0.00,4.71,56.75
368365,0.00,0.78,20.33,13.60,189,0.27,1490,0.00,19.00,1.28,108,0.00,5.37,-9.43,6.72,1.42,0.00,3.53,51.81
368685,0.00,0.78,20.33,13.84,189,0.24,1413,0.00,18.00,1.21,108,0.00,5.37,-9.43,5.87,1.36,0.00,3.14,48.94
369002,0.00,0.78,20.33,13.84,189,0.25,1458,0.00,18.50,1.24,108,0.00,5.37,-9.43,5.78,1.36,0.00,3.53,45.53
369321,0.00,0.78,20.33,13.76,189,0.21,1682,0.00,21.50,1.43,108,0.00,4.79,-9.87,5.97,1.38,0.00,3.53,47.79
369641,0.00,0.78,20.33,13.84,189,0.23,1916,0.00,24.00,1.64,108,0.00,4.93,-9.87,7.51,1.48,0.00,4.71,51.20
369959,0.00,0.78,20.33,13.84,189,0.24,1812,0.00,24.00,1.55,108,0.00,4.93,-9.72,7.51,1.48,0.00,4.31,53.42
370278,0.00,0.78,20.33,13.84,189,0.25,1740,0.00,23.00,1.47,108,0.00,4.93,-9.87,7.03,1.44,0.00,4.31,52.31
370597,0.00,0.78,20.33,13.84,189,0.24,1670,0.00,21.50,1.41,108,0.00,4.79,-9.87,6.62,1.42,0.00,3.92,51.32
370916,0.00,0.78,20.33,13.68,189,0.24,1587,0.00,20.00,1.36,108,0.00,4.79,-10.01,6.23,1.40,0.00,3.53,52.59
371235,0.00,0.78,20.33,13.84,189,0.24,1526,0.00,19.50,1.29,108,0.00,4.79,-9.87,6.04,1.38,0.00,3.53,52.35
371553,0.00,0.78,20.33,13.76,189,0.25,1494,0.00,19.00,1.27,108,0.00,5.08,-9.58,6.11,1.38,0.00,3.53,50.88
371872,0.00,0.78,20.33,13.92,189,0.25,1436,0.00,18.50,1.23,109,0.00,5.22,-9.43,5.83,1.36,0.00,3.53,49.87
372191,0.00,0.78,20.33,13.60,189,0.26,1370,0.00,18.00,1.15,109,0.00,5.37,-9.43,5.83,1.36,0.00,3.14,50.52
372509,0.00,0.78,20.33,13.92,189,0.26,1300,0.00,23.50,1.09,109,0.00,5.51,-9.29,5.67,1.34,0.00,3.14,50.13
372829,0.00,0.78,20.33,13.84,189,0.27,1254,0.00,23.00,1.07,109,0.00,5.51,-9.14,5.62,1.34,0.00,3.14,51.68
373147,0.00,1.56,20.33,13.92,187,0.28,1162,0.00,23.00,0.99,109,0.00,5.80,-9.00,5.57,1.34,0.00,3.14,51.13
373466,0.00,3.91,20.33,13.60,187,0.38,790,0.00,23.00,1.35,109,0.00,6.53,-8.27,5.33,1.32,0.00,2.75,69.15
373785,0.00,5.47,20.33,12.88,187,0.52,517,0.00,23.00,1.10,109,0.00,8.42,-6.24,4.45,1.26,0.00,2.75,53.58
374105,0.00,7.03,20.33,13.76,187,0.36,700,0.00,12.50,1.19,109,0.00,8.85,-5.80,4.23,1.26,0.00,2.75,43.35
374423,0.00,7.81,19.29,13.36,187,0.45,602,0.00,19.50,1.28,109,0.00,9.43,-5.37,4.88,1.30,0.00,3.14,59.21
374741,0.00,8.59,17.69,13.84,187,0.44,675,0.00,14.00,1.35,109,0.00,9.72,-5.08,4.66,1.28,0.00,3.14,43.81
375060,0.00,10.16,17.11,13.68,187,0.44,699,0.00,13.50,1.34,109,0.00,9.29,-5.51,5.09,1.30,0.00,3.53,47.89
375378,0.00,10.16,16.77,13.84,187,0.45,761,0.00,11.00,1.46,109,0.00,9.29,-5.37,5.45,1.32,0.00,3.92,46.12
375697,0.00,10.94,16.65,13.84,187,0.38,852,0.00,11.00,1.69,109,0.00,8.56,-6.09,5.31,1.32,0.00,3.53,44.89
376016,0.00,10.16,16.08,13.84,187,0.38,936,0.00,11.00,1.80,109,0.00,7.98,-6.67,5.97,1.36,0.00,3.92,49.15
376335,0.00,8.59,15.39,13.76,187,0.37,977,0.00,11.00,1.90,109,0.00,7.69,-7.11,5.90,1.38,0.00,3.92,49.97
376654,3.12,7.81,15.16,13.76,187,0.37,1004,0.00,11.00,1.93,109,0.00,7.55,-7.25,6.04,1.38,0.00,3.92,51.06
376972,5.47,6.25,15.04,13.84,187,0.35,1029,0.00,11.00,1.98,109,0.00,7.25,-7.40,6.04,1.38,0.00,3.92,51.09
377291,7.81,5.47,14.93,13.84,187,0.36,1029,0.00,11.00,1.98,109,0.00,7.11,-7.69,5.87,1.36,0.00,3.92,50.77
377611,10.16,5.47,14.70,13.76,187,0.32,1064,0.00,11.00,1.82,109,0.00,6.82,-7.84,5.75,1.34,0.00,3.53,48.73
377930,11.72,4.69,14.47,13.84,187,0.30,1112,0.00,11.00,1.90,109,0.00,6.67,-8.13,5.62,1.34,0.00,3.53,46.58
378248,13.28,5.47,14.47,13.84,187,0.35,1191,0.00,23.00,2.29,109,0.00,6.53,-8.13,7.63,1.46,0.00,6.27,62.92
378567,17.97,4.69,14.59,13.76,187,0.60,1291,0.00,28.00,3.31,109,0.00,8.71,-5.66,13.90,1.84,0.00,12.16,78.21
378886,-0.78,3.91,12.29,13.92,187,0.67,1702,0.00,32.00,4.36,109,0.00,11.03,-3.63,18.74,2.04,0.00,14.90,61.81
379204,5.47,3.91,14.93,13.84,187,0.66,1759,0.00,33.00,4.50,109,0.00,10.59,-4.06,19.36,2.08,0.00,14.51,66.23
379523,4.69,3.12,14.70,13.68,187,0.73,1538,0.00,30.50,4.19,109,0.50,11.46,-3.34,18.89,2.04,0.00,14.90,67.93
379842,2.34,3.12,14.47,13.68,187,0.77,1308,0.00,28.00,3.63,109,2.00,12.62,-2.03,16.86,1.98,0.00,15.69,61.71
380161,2.34,0.78,14.47,13.76,187,0.75,1534,0.00,30.50,4.26,109,1.00,12.62,-2.03,19.28,2.06,0.00,16.86,61.68
380479,2.34,0.78,14.70,13.76,187,0.75,1716,0.00,32.00,4.85,109,0.50,12.19,-2.47,21.66,2.12,0.00,16.08,63.05
380799,3.12,0.78,14.70,13.84,187,0.69,1920,0.00,35.00,4.99,109,0.00,11.46,-3.19,22.46,2.16,0.00,16.47,63.04
381117,4.69,0.78,14.81,13.84,187,0.68,2113,0.00,37.00,5.41,109,0.00,11.17,-3.63,24.26,2.20,0.00,16.47,64.38
381436,3.91,0.78,14.59,13.68,187,0.68,2279,0.00,38.00,5.83,109,0.00,10.59,-4.06,25.84,2.24,0.00,16.47,67.36
381755,3.91,0.78,14.59,13.84,187,0.68,2480,0.00,39.00,6.30,109,0.00,10.01,-4.64,28.20,2.28,0.00,16.86,70.16
382073,0.00,0.78,14.59,13.84,187,0.36,2650,0.00,43.00,2.26,109,0.00,7.40,-7.69,13.33,1.88,0.00,7.84,42.06
382392,0.00,0.78,14.47,13.84,187,0.24,2535,0.00,28.00,2.18,109,0.00,4.93,-9.72,10.40,1.68,0.00,7.45,53.56
382710,0.00,0.78,17.00,13.92,187,0.27,2258,0.00,25.00,3.37,111,0.00,5.08,-9.58,10.18,1.68,0.00,7.06,56.19
383030,0.00,0.78,17.57,13.76,187,0.34,2000,0.00,34.50,3.41,111,0.00,5.66,-8.85,13.06,1.78,0.00,10.59,80.31
383348,-9.38,0.78,12.98,13.84,187,0.55,1660,0.00,31.00,3.54,111,0.00,8.71,-5.80,17.09,1.94,0.00,13.73,77.83
383667,-12.50,0.78,13.55,13.84,187,0.76,1735,0.00,32.00,4.07,111,0.50,11.75,-3.05,21.67,2.14,0.00,16.08,68.87
383986,0.00,0.78,15.73,13.68,187,0.76,1792,0.00,33.00,4.60,111,0.50,11.75,-3.05,22.37,2.14,0.00,16.47,67.34
384305,8.59,0.78,14.93,13.68,187,0.73,1919,0.00,34.50,5.29,111,0.50,11.61,-3.05,22.99,2.16,0.00,16.86,67.63
384623,13.28,0.78,14.36,13.92,187,0.72,1987,0.00,35.00,5.59,111,0.50,11.75,-3.05,23.71,2.18,0.00,16.86,64.15
384942,11.72,0.78,14.13,13.84,187,0.69,2097,0.00,36.50,5.37,113,0.00,11.46,-3.34,24.47,2.20,0.00,16.86,63.39
385261,8.59,0.78,14.24,13.68,187,0.71,2190,0.00,37.00,5.61,113,0.00,11.32,-3.48,26.11,2.24,0.00,17.25,67.35
385580,6.25,0.78,14.36,13.76,187,0.72,2291,0.00,37.00,5.87,113,0.00,11.17,-3.48,27.72,2.28,0.00,18.04,67.91
385899,4.69,0.78,14.47,13.84,187,0.72,2418,0.00,37.50,6.19,113,0.00,11.03,-3.77,29.01,2.30,0.00,18.04,70.36
386218,2.34,0.78,14.47,13.68,187,0.73,2459,0.00,38.00,6.29,113,0.00,10.74,-4.06,30.21,2.34,0.00,18.04,72.16
386536,1.56,0.78,14.47,13.84,187,0.70,2624,0.00,39.00,6.72,113,0.00,10.45,-4.35,30.77,2.36,0.00,18.43,73.54
386856,2.34,0.78,14.47,13.68,187,0.70,2686,0.00,39.50,6.82,113,0.00,10.16,-4.64,31.26,2.36,0.00,18.43,72.77
387174,3.12,0.78,14.59,13.76,187,0.68,2788,0.00,40.50,7.23,115,0.00,9.87,-4.79,31.94,2.36,0.00,18.43,73.91
387493,1.56,0.78,14.47,13.76,187,0.68,2868,0.00,41.00,7.41,115,0.00,9.87,-4.93,32.87,2.40,0.00,18.43,75.17
387812,0.00,0.78,13.67,13.76,187,0.23,2901,0.00,39.50,2.46,115,0.00,5.51,-9.29,10.89,1.72,0.00,7.84,45.57
388131,0.00,0.78,13.78,13.84,187,0.24,2804,0.00,26.00,2.42,115,0.00,4.64,-10.16,11.22,1.72,0.00,7.84,56.03
388451,0.00,0.78,15.85,13.68,187,0.34,2699,0.00,37.50,4.52,115,0.00,5.51,-9.14,17.93,1.98,0.00,14.12,83.21
388768,0.00,0.78,14.13,13.84,187,0.66,2461,0.00,41.50,5.80,115,0.00,9.29,-5.37,27.46,2.30,0.00,16.86,77.64
389087,0.00,0.78,14.93,13.76,187,0.69,2126,0.00,11.50,5.36,115,0.00,11.03,-3.63,24.12,2.18,0.00,16.08,69.03
389406,1.56,0.78,15.04,13.60,189,0.72,2129,0.00,36.00,5.45,115,0.00,11.46,-3.19,25.86,2.24,0.00,17.65,67.93
389724,3.91,0.78,14.81,13.76,189,0.72,2178,0.00,36.00,5.63,117,0.50,11.46,-3.19,26.56,2.26,0.00,17.65,67.41
390044,3.91,0.78,14.59,13.68,189,0.74,2216,0.00,36.50,5.67,117,0.50,11.61,-3.19,27.01,2.26,0.00,18.04,67.48
390362,3.12,0.78,14.47,13.76,189,0.74,2247,0.00,36.50,5.72,117,0.50,11.46,-3.34,27.47,2.28,0.00,18.04,68.67
390681,2.34,0.78,14.59,13.76,189,0.74,2277,0.00,36.50,5.83,117,0.50,11.46,-3.34,28.25,2.30,0.00,18.04,69.63
390999,0.78,0.78,14.59,13.76,189,0.73,2324,0.00,37.00,6.00,117,0.50,11.17,-3.48,28.16,2.30,0.00,18.04,69.71
391319,1.56,0.78,14.70,13.84,189,0.74,2381,0.00,37.00,6.01,117,0.50,11.03,-3.63,29.13,2.30,0.00,18.04,72.30
391638,0.78,0.78,14.59,13.84,189,0.72,2433,0.00,37.50,6.23,117,0.50,10.88,-3.77,29.25,2.32,0.00,18.04,72.80
391956,0.78,0.78,14.59,13.76,189,0.72,2439,0.00,37.50,6.32,117,0.50,10.88,-3.92,29.79,2.32,0.00,18.04,71.47
392274,0.78,0.78,14.59,13.76,189,0.72,2493,0.00,38.00,6.38,117,0.50,10.74,-3.92,30.12,2.34,0.00,18.04,71.94
392593,0.78,0.78,14.70,13.84,189,0.72,2529,0.00,38.00,6.41,117,0.00,10.59,-4.06,30.12,2.32,0.00,18.04,73.01
392913,0.78,0.78,14.59,13.84,189,0.71,2534,0.00,38.50,6.54,117,0.00,10.45,-4.21,30.57,2.34,0.00,18.04,74.25
393231,1.56,0.78,14.70,13.84,189,0.73,2582,0.00,38.50,6.61,117,0.00,10.45,-4.35,31.03,2.36,0.00,18.04,73.58
393550,1.56,0.78,14.47,13.84,189,0.71,2658,0.00,39.00,6.76,117,0.00,10.30,-4.50,31.16,2.36,0.00,18.04,73.20
393870,1.56,0.78,14.59,13.84,189,0.70,2680,0.00,39.50,6.81,117,0.00,10.16,-4.50,31.49,2.36,0.00,18.04,73.78
394188,1.56,0.78,14.59,13.68,189,0.70,2680,0.00,39.50,6.96,117,0.00,10.01,-4.64,31.73,2.36,0.00,18.04,75.92
394506,2.34,0.78,14.47,13.76,189,0.70,2759,0.00,40.00,7.00,117,0.00,9.87,-4.79,31.97,2.38,0.00,18.04,73.60
394826,2.34,0.78,14.47,13.84,189,0.69,2803,0.00,40.50,7.18,117,0.00,9.87,-4.79,31.51,2.38,0.00,14.12,63.93
395144,0.00,0.78,13.55,13.68,189,0.23,2772,0.00,31.50,2.39,117,0.00,4.93,-9.72,10.76,1.70,0.00,7.84,50.86
395463,0.00,0.78,14.24,13.84,189,0.25,2706,0.00,24.00,4.00,117,0.00,4.64,-10.01,11.12,1.72,0.00,7.84,56.56
395782,0.00,0.78,14.24,13.92,189,0.60,2451,0.00,43.50,5.17,117,0.00,7.98,-6.67,25.08,2.22,0.00,16.08,82.22
396100,0.00,0.78,14.59,13.84,189,0.74,2136,0.00,36.00,5.45,117,0.00,11.03,-3.63,25.56,2.24,0.00,16.86,67.64
396418,0.00,0.78,15.04,13.68,189,0.72,2146,0.00,36.00,5.49,117,0.50,11.61,-3.19,25.94,2.24,0.00,17.65,66.10
396737,2.34,0.78,15.04,13.68,189,0.72,2169,0.00,36.00,5.55,117,0.50,11.61,-3.19,26.30,2.26,0.00,18.04,67.85
397056,3.12,0.78,14.81,13.68,189,0.74,2158,0.00,36.00,5.53,117,0.50,11.61,-3.19,26.83,2.26,0.00,18.04,66.90
397374,3.12,0.78,14.59,13.84,189,0.75,2227,0.00,36.00,5.63,117,0.50,11.61,-3.19,27.60,2.28,0.00,18.04,68.88
397694,1.56,0.78,14.47,13.68,189,0.74,2254,0.00,36.50,5.77,117,0.50,11.46,-3.19,27.28,2.28,0.00,18.04,68.87
398012,2.34,0.78,14.70,13.68,189,0.75,2276,0.00,36.50,5.83,117,0.50,11.46,-3.34,28.14,2.30,0.00,18.04,69.42
398329,1.56,0.78,14.59,13.68,189,0.74,2311,0.00,36.50,5.92,117,0.50,11.32,-3.34,28.25,2.30,0.00,18.04,70.36
398649,1.56,0.78,14.70,13.84,189,0.74,2348,0.00,37.00,5.96,117,0.50,11.32,-3.48,28.58,2.30,0.00,18.04,70.06
398968,0.78,0.78,14.59,13.84,189,0.73,2343,0.00,37.00,6.05,117,0.50,11.17,-3.48,29.23,2.32,0.00,18.04,70.12
399286,0.78,0.78,14.70,13.76,189,0.76,2372,0.00,37.00,6.04,117,0.50,11.17,-3.63,29.23,2.32,0.00,18.04,71.95
399605,0.00,0.78,14.59,13.76,190,0.72,2381,0.00,37.00,6.17,117,0.50,11.03,-3.63,29.14,2.32,0.00,18.04,71.38
399924,0.78,0.78,14.70,13.84,190,0.72,2408,0.00,37.50,6.20,117,0.50,10.88,-3.77,29.79,2.34,0.00,18.04,71.30
400243,0.00,0.78,14.59,13.76,190,0.74,2413,0.00,37.50,6.18,117,0.50,10.88,-3.92,29.58,2.32,0.00,18.04,71.06
400562,0.78,0.78,14.70,13.68,190,0.73,2457,0.00,37.50,6.37,117,0.50,10.74,-3.92,30.01,2.34,0.00,18.04,71.74
400880,0.00,0.78,14.59,13.84,190,0.72,2493,0.00,38.00,6.44,117,0.50,10.74,-4.06,30.12,2.34,0.00,18.04,72.00
401199,0.78,0.78,14.70,13.76,190,0.73,2530,0.00,38.00,6.41,117,0.00,10.59,-4.06,30.12,2.34,0.00,18.04,71.76
401517,0.78,0.78,14.70,13.84,190,0.71,2512,0.00,38.50,6.49,117,0.00,10.59,-4.21,30.34,2.34,0.00,18.04,72.48
401836,0.78,0.78,14.59,13.60,190,0.72,2573,0.00,38.50,6.53,117,0.00,10.45,-4.21,30.35,2.34,0.00,18.04,72.23
402154,0.78,0.78,14.59,13.92,190,0.71,2576,0.00,38.50,6.67,117,0.00,10.45,-4.35,31.02,2.34,0.00,18.04,73.42
402472,1.56,0.78,14.59,13.76,190,0.71,2597,0.00,38.50,6.65,117,0.00,10.30,-4.35,31.02,2.34,0.00,18.04,73.80
402791,0.78,0.78,14.59,13.76,190,0.72,2608,0.00,38.50,6.68,115,0.00,10.30,-4.35,31.03,2.36,0.00,18.04,72.27
403110,0.00,0.78,13.44,13.84,190,0.24,2629,0.00,34.00,2.22,115,0.00,5.37,-9.43,10.45,1.70,0.00,7.84,48.19
403429,0.00,0.78,14.59,13.84,190,0.25,2566,0.00,24.00,2.16,115,0.00,4.64,-10.01,10.76,1.70,0.00,7.45,57.49
403748,0.00,0.78,15.96,13.84,190,0.26,2376,0.00,31.00,3.50,115,0.00,4.79,-9.87,10.27,1.68,0.00,7.84,59.72
404067,0.00,0.78,13.44,13.92,190,0.57,2256,0.00,41.00,4.71,115,0.00,8.27,-6.38,23.02,2.16,0.00,14.90,77.69
404385,0.00,0.78,15.04,13.68,190,0.62,2227,0.00,39.00,5.23,115,0.00,10.01,-4.64,23.36,2.18,0.00,15.29,67.39
404704,1.56,0.78,15.27,13.76,190,0.62,2191,0.00,38.50,5.22,115,0.00,10.16,-4.64,22.87,2.16,0.00,15.29,63.73
405023,4.69,0.78,14.93,13.84,190,0.49,2235,0.00,40.50,4.82,115,0.00,8.56,-6.24,15.97,1.96,0.00,9.80,49.25
405342,-1.56,0.78,14.13,13.68,190,0.26,2219,0.00,36.50,3.31,115,0.00,5.80,-9.00,9.69,1.64,0.00,6.67,49.20
405661,-7.81,0.78,13.90,13.84,190,0.26,2237,0.00,35.00,3.30,115,0.00,4.93,-9.72,9.63,1.62,0.00,7.45,58.68
405980,-9.38,0.78,13.32,13.92,190,0.56,2206,0.00,40.50,4.19,115,0.00,8.13,-6.53,20.44,2.08,0.00,13.33,72.95
406298,1.56,0.78,15.73,13.84,190,0.63,2226,0.00,39.00,5.22,115,0.00,9.72,-4.93,24.12,2.18,0.00,15.29,71.18
406618,6.25,0.78,15.16,13.92,190,0.65,2211,0.00,38.00,5.24,115,0.00,10.30,-4.35,25.05,2.22,0.00,16.08,68.27
406936,7.03,0.78,14.70,13.68,190,0.67,2203,0.00,37.50,5.64,115,0.00,10.59,-4.06,25.20,2.22,0.00,16.47,66.91
407254,7.03,0.78,14.59,13.92,190,0.68,2248,0.00,38.00,5.68,115,0.00,10.74,-3.92,25.20,2.22,0.00,16.47,68.02
407573,5.47,0.78,14.47,13.92,190,0.68,2252,0.00,37.50,5.69,115,0.00,10.74,-3.92,25.49,2.22,0.00,16.47,67.50
407891,4.69,0.78,14.47,13.92,190,0.69,2254,0.00,37.50,5.70,115,0.00,10.74,-3.92,25.68,2.24,0.00,16.47,67.71
408211,3.91,0.78,14.59,13.92,190,0.69,2272,0.00,37.50,5.82,115,0.00,10.74,-3.92,25.78,2.24,0.00,16.47,68.84
408529,3.91,0.78,14.59,13.68,190,0.69,2256,0.00,37.50,5.78,115,0.00,10.74,-3.92,26.06,2.24,0.00,16.47,67.80
408848,3.91,0.78,14.59,13.68,190,0.68,2295,0.00,38.00,5.88,115,0.00,10.74,-3.92,26.15,2.24,0.00,16.47,68.20
409167,3.12,0.78,14.59,13.84,190,0.69,2277,0.00,37.50,5.76,115,0.00,10.74,-3.92,26.16,2.24,0.00,16.47,67.48
409486,3.12,0.78,14.70,13.84,190,0.69,2300,0.00,38.00,5.82,113,0.00,10.74,-3.92,26.15,2.24,0.00,16.47,67.20
409805,3.12,0.78,14.70,13.84,190,0.68,2302,0.00,38.00,5.82,113,0.00,10.74,-3.92,26.24,2.26,0.00,16.47,67.56
414243,2.34,0.78,14.70,13.84,189,0.69,2365,0.00,38.50,6.00,111,0.00,10.45,-4.35,26.74,2.26,0.00,16.47,69.33
