Time (msec),Volumetric Efficiency 2.5L (Calculated) (%),Throttle Opening Angle (%),Primary Wastegate Duty Cycle (%),Mass Airflow Sensor Voltage (V),Mass Airflow (g/s),Manifold Relative Pressure (psi),Manifold Absolute Pressure (psi),Knock Correction Advance (degrees),Intake Air Temperature (F),Injector Duty Cycle (%),Ignition Total Timing (degrees),Feedback Knock Correction (4-byte)* (degrees),Engine Speed (rpm),Engine Load (Calculated) (g/rev),Coolant Temperature (F),Battery Voltage (V),A/F Sensor #1 (AFR),A/F Learning #1 (%),A/F Correction #1 (%)
293124,36.06,2.75,0.00,1.24,3.54,-7.84,6.82,0.00,82,1.50,16.50,0.00,880,0.23,203,13.68,14.93,14.84,2.34
293443,33.15,2.75,0.00,1.26,3.42,-7.69,6.96,0.00,82,1.53,16.50,0.00,888,0.23,203,13.76,14.93,14.84,3.12
293761,33.42,2.75,0.00,1.26,3.54,-7.84,6.82,0.00,82,1.51,16.50,0.00,886,0.24,203,13.76,14.93,14.84,3.12
294079,35.08,2.75,0.00,1.24,3.51,-7.84,6.82,0.00,82,1.52,16.50,0.00,895,0.23,203,13.76,14.81,14.84,3.12
294398,34.65,2.75,0.00,1.26,3.58,-7.84,6.82,0.00,82,1.55,16.50,0.00,910,0.24,203,13.76,14.81,14.84,3.91
294716,34.57,2.75,0.00,1.26,3.53,-7.84,6.82,0.00,82,1.55,14.50,0.00,901,0.24,203,13.76,14.70,14.84,3.12
295036,34.09,2.75,0.00,1.26,3.49,-7.84,6.82,0.00,82,1.57,16.50,0.00,906,0.23,203,13.52,14.70,14.84,3.91
295354,33.95,2.75,0.00,1.28,3.68,-7.84,6.82,0.00,82,1.54,16.50,0.00,903,0.24,203,13.68,14.70,14.84,3.12
295673,50.12,15.69,0.00,1.68,6.72,-5.95,6.96,0.00,82,1.89,17.50,0.00,916,0.61,203,13.68,14.59,14.84,3.12
295993,51.62,21.96,0.00,2.00,13.02,-0.58,14.22,3.00,82,4.26,26.50,0.00,1334,0.75,203,13.68,13.78,13.28,-4.69
296311,27.58,3.92,0.00,1.64,8.69,-6.67,9.72,0.00,82,4.21,16.50,0.00,2445,0.17,203,13.60,13.55,10.94,-7.81
296630,22.89,3.14,0.00,1.24,3.33,-10.74,3.92,0.00,84,2.23,16.50,0.00,2094,0.10,203,13.76,14.01,11.72,0.00
296948,37.16,13.33,0.00,1.42,5.14,-9.87,4.21,0.00,84,2.88,28.50,0.00,1681,0.23,203,13.68,18.03,12.50,0.00
297267,60.42,27.84,0.00,2.40,31.89,-1.16,13.64,1.50,84,8.09,38.00,0.00,2428,0.80,203,13.68,18.38,10.94,0.00
297585,18.58,2.75,0.00,1.34,4.42,-10.30,5.08,0.00,84,3.27,16.50,0.00,3092,0.08,201,13.68,13.32,10.16,0.00
297905,24.87,2.75,0.00,1.26,3.49,-11.61,3.19,0.00,84,2.70,16.50,0.00,2574,0.08,201,13.68,13.21,10.94,0.00
298224,33.08,3.14,0.00,1.32,4.26,-11.03,3.63,0.00,84,2.20,16.50,0.00,2102,0.12,201,13.60,17.46,10.94,0.00
298543,36.23,3.14,0.00,1.32,4.15,-10.59,4.06,0.00,84,1.75,16.50,0.00,1647,0.15,201,13.60,20.33,11.72,0.00
298863,43.57,3.53,0.00,1.36,4.75,-9.72,4.93,0.00,84,1.97,16.50,0.00,1322,0.21,201,13.68,20.33,12.50,0.00
299181,40.44,3.53,0.00,1.32,4.26,-9.58,4.93,0.00,84,1.87,22.50,0.00,1262,0.20,199,13.76,20.33,12.50,0.00
299500,37.04,3.14,0.00,1.28,3.93,-9.43,5.22,0.00,84,1.82,22.50,0.00,1210,0.19,199,13.68,14.93,13.28,0.00
299819,37.56,3.14,0.00,1.28,3.80,-9.29,5.37,0.00,84,1.69,22.50,0.00,1156,0.20,199,13.68,14.01,14.84,-3.12
300139,36.87,2.75,0.00,1.28,3.80,-9.00,5.66,0.00,84,1.66,22.50,0.00,1112,0.21,198,13.68,14.01,14.84,-4.69
300458,35.15,2.75,0.00,1.26,3.63,-8.85,5.80,0.00,84,1.60,23.00,0.00,1061,0.20,198,13.76,14.24,14.84,-4.69
300777,37.46,2.75,0.00,1.26,3.56,-8.85,5.80,0.00,86,1.52,23.00,0.00,1026,0.21,198,13.60,14.47,14.84,-4.69
301096,37.76,3.14,0.00,1.28,3.80,-8.56,6.09,0.00,86,1.47,23.00,0.00,976,0.24,198,13.68,14.70,14.84,-4.69
301414,35.41,2.75,0.00,1.26,3.63,-8.27,6.38,0.00,86,1.70,23.00,0.00,978,0.22,196,13.68,14.81,14.84,-3.91
301734,35.39,2.75,0.00,1.26,3.68,-8.42,6.38,0.00,86,1.70,20.00,0.00,998,0.21,196,13.68,15.04,14.84,-3.12
302054,34.34,2.75,0.00,1.26,3.61,-8.42,6.24,0.00,86,1.68,19.50,0.00,982,0.22,196,13.68,14.93,14.84,-2.34
302372,34.10,2.75,0.00,1.24,3.41,-8.42,6.24,0.00,86,1.65,21.50,0.00,966,0.21,196,13.60,14.93,14.84,-2.34
302690,35.17,2.75,0.00,1.26,3.56,-8.42,6.38,0.00,86,1.61,20.50,0.00,940,0.23,196,13.60,14.93,14.84,-1.56
303009,33.86,2.75,0.00,1.24,3.35,-8.27,6.38,0.00,86,1.62,20.50,0.00,936,0.22,196,13.68,14.93,14.84,-1.56
303327,35.46,2.75,0.00,1.24,3.49,-8.27,6.38,0.00,86,1.58,20.50,0.00,916,0.23,194,13.60,14.81,14.84,-0.78
303647,33.67,2.35,0.00,1.22,3.28,-8.27,6.38,0.00,86,1.57,20.50,0.00,921,0.22,194,13.68,14.81,14.84,-0.78
303966,33.45,2.35,0.00,1.26,3.39,-8.27,6.38,0.00,88,1.54,19.00,0.00,900,0.22,194,13.76,14.81,14.84,-0.78
304284,35.78,2.35,0.00,1.24,3.35,-8.27,6.38,0.00,88,1.52,20.50,0.00,898,0.22,194,13.68,14.81,14.84,0.00
304602,34.26,2.35,0.00,1.24,3.30,-8.13,6.53,0.00,88,1.54,19.00,0.00,904,0.22,194,13.76,14.81,14.84,0.00
304922,34.15,2.35,0.00,1.24,3.32,-8.13,6.53,0.00,88,1.52,17.00,0.00,883,0.22,194,13.68,14.81,14.84,0.78
305241,34.99,2.35,0.00,1.24,3.23,-8.13,6.53,0.00,88,1.50,19.50,0.00,884,0.22,194,13.76,14.81,14.84,0.78
305561,34.70,2.75,0.00,1.24,3.30,-7.98,6.67,0.00,88,1.50,19.50,0.00,880,0.24,194,13.68,14.93,14.84,1.56
305879,35.76,2.75,0.00,1.24,3.44,-7.98,6.67,0.00,88,1.46,19.00,0.00,856,0.23,194,13.60,14.93,14.84,2.34
306200,37.01,2.75,0.00,1.24,3.46,-7.84,6.67,0.00,88,1.46,19.50,0.00,858,0.24,194,13.76,15.04,14.84,2.34
306518,34.17,2.75,0.00,1.26,3.46,-7.69,6.96,0.00,88,1.52,17.00,0.00,874,0.24,194,13.68,15.04,14.84,3.12
306836,35.34,2.75,0.00,1.26,3.60,-7.84,6.82,0.00,88,1.53,16.50,0.00,894,0.23,194,13.60,15.04,14.84,3.91
307156,36.03,2.75,0.00,1.26,3.44,-7.98,6.67,0.00,90,1.53,17.00,0.00,898,0.23,194,13.76,14.93,14.84,4.69
307474,34.59,2.75,0.00,1.26,3.53,-7.98,6.82,0.00,90,1.55,15.50,0.00,926,0.24,194,13.68,14.81,14.84,4.69
307792,35.11,2.75,0.00,1.24,3.51,-7.98,6.67,0.00,90,1.58,14.50,0.00,924,0.22,194,13.68,14.70,14.84,4.69
308110,34.57,2.75,0.00,1.26,3.49,-7.98,6.67,0.00,90,1.58,16.00,0.00,927,0.23,194,13.68,14.70,14.84,3.91
308430,34.80,2.75,0.00,1.26,3.53,-7.98,6.67,0.00,90,1.59,15.00,0.00,923,0.23,194,13.68,14.59,14.84,3.91
308748,33.51,2.75,0.00,1.26,3.44,-7.98,6.67,0.00,90,1.58,16.50,0.00,918,0.22,194,13.68,14.59,14.84,3.91
309066,34.74,2.75,0.00,1.26,3.56,-8.13,6.67,0.00,90,1.58,15.50,0.00,916,0.23,194,13.60,14.59,14.84,3.91
